keyword,closeness
repressed trauma,9.787290694399768
cinema,9.784760170079254
warrior woman,9.783538251679214
flight,9.780166333188227
bank teller,9.7796814290353
shapeshifting,9.776735420438543
birthday,9.77630763788662
troubled past,9.775297670022637
world war i,9.768162346137583
water,9.764385228429822
chinese mythology,9.763912701651831
the white house,9.762753479656517
near future,9.760977929814675
interracial romance,9.760320162508238
immigration,9.756409073732902
divorce,9.755370272104644
teacher,9.75413296752639
restaurant,9.747876830718688
workplace,9.743552095710664
evil child,9.741623032409645
female bully,9.736123718305755
schizophrenia,9.734725292661794
seaside town,9.732577820233152
war crimes,9.732194679446367
robbery,9.73065816841751
scathing,9.725878608470826
quest,9.725855084948963
arrested development,9.725156121250972
love at first sight,9.71282974642997
suicide attempt,9.70762165641964
interracial marriage,9.705703930462864
satanic panic,9.703368173531064
bodyguard,9.70264894977205
looting,9.699817515671104
elves,9.694211610338924
dramedy,9.693231485408324
human experiment,9.689439261641654
unfaithful wife,9.685474487434576
sword duel,9.684793347176187
mind control,9.681944466286506
letter,9.680299465583348
flute,9.677990949417973
abandoned baby,9.673960380929543
rock music,9.663400357075442
african american history,9.660803225454364
homeschooling,9.658116741727119
colorado,9.643197270160321
giant robot,9.640098431985358
tyrant,9.626270162321735
sexual violence,9.626135600211043
basketball,9.625813879389101
found family,9.625245680572842
india,9.621564775843012
new york,9.612991367946575
wrongful conviction,9.598536622381099
inspiring,9.594896796389476
closeted homosexual,9.592023307797737
terrorism,9.588905485565983
abandonment,9.585056293140957
master thief,9.578147260541778
1800s,9.562581079798866
oslo,9.558795909277869
dead parent,9.55714519188521
self mutilation,9.555981564605192
canada,9.552574819561073
interracial relationship,9.550996855421351
jazz singer or musician,9.5493994926402
pub,9.542201470727822
memories,9.541161957432408
self-discovery,9.537462960601948
struggle for survival,9.532418473755076
revenge murderer,9.527468174660138
frantic,9.525009378670049
singer-songwriter,9.520248791808577
christian film,9.497848661454608
road movie,9.494342748443932
suspense,9.488617684830714
rape and revenge,9.487632096257435
jungle,9.483869690348676
crime boss,9.483109589542869
dead dog,9.481929866719861
alcohol,9.481450314580858
lion,9.481019211169803
hamlet,9.479398452574639
father murder,9.479398452574639
technology,9.476355274899367
chance meeting,9.473687061042982
pirate,9.468867612108971
covid-19,9.461397411683047
cop,9.46094024836305
aunt niece relationship,9.456050156849304
greece,9.446442343969228
paranoid,9.443930567358565
writer's block,9.441274096456535
author,9.441274096456535
knight,9.430328736665512
blackmail,9.430287273487378
post war,9.40512331368552
mourning,9.400979111828029
holy grail,9.400849903548842
defence team,9.396342947061466
hotel,9.370612676417494
nightmare,9.365635360829339
safecracker,9.352977248158188
rock 'n' roll,9.34765572648133
