keyword,2000_2004,2005_2009,2010_2014,2015_2019,2020_2024,mean_rank_slope
harassment,523,1662,1576,1391,1293,-126.89999999999988
bride,1153,402,1576,1391,1293,-126.8999999999999
car accident,176,1349,522,1391,791,-127.19999999999996
reminiscent,521,1662,1576,1391,1293,-127.29999999999991
australia,515,646,174,594,1182,-128.2
space,272,177,361,312,848,-128.7
beautiful woman,512,1662,1576,1391,1293,-129.0999999999999
translation,511,1662,1576,1391,1293,-129.2999999999999
son,707,1213,1576,1335,1293,-129.3999999999999
russia,918,847,822,1391,1293,-129.3999999999999
southern usa,508,1662,1576,1391,1293,-129.89999999999998
prison,184,483,275,306,923,-130.09999999999997
united nations,506,1662,1461,1391,1293,-130.29999999999995
cartoon donkey,504,1662,1576,1391,1293,-130.70000000000002
heart attack,913,843,1576,1391,1293,-130.79999999999993
quirky comedy,503,1662,1576,1391,1293,-130.89999999999998
hotel,304,142,115,358,851,-130.99999999999997
dead body,419,1662,1576,1233,1293,-131.89999999999995
obsession,35,48,227,778,330,-132.0
symbolism,947,752,939,1391,1293,-133.09999999999994
liberation,491,1662,1576,1391,1293,-133.29999999999998
love at first sight,743,567,996,1391,1000,-133.79999999999993
based on short story,365,584,1193,1154,751,-134.19999999999996
opposites attract,983,666,1065,1391,1293,-134.49999999999991
double life,607,1416,1576,1391,1293,-134.6999999999999
adult animation,128,444,186,65,994,-135.29999999999998
department store,804,1015,1576,1391,1293,-135.39999999999992
womanizer,480,1662,678,1391,1293,-135.49999999999994
usa president,710,427,523,625,1293,-136.39999999999995
adoption,765,733,991,1043,1293,-136.59999999999982
stag night,473,1662,1576,1391,1293,-136.89999999999984
archaeologist,793,1019,1576,1391,1293,-137.20000000000002
repressed memory,471,1662,1274,1391,1293,-137.2999999999999
mexico city,494,1615,1576,1391,1293,-137.39999999999992
journalist,828,34,598,480,1293,-137.59999999999997
pre-teen,903,794,1576,1391,1293,-137.69999999999996
boston,609,250,188,865,990,-137.7
on the road,465,1662,1576,1391,1293,-138.49999999999991
repression,464,1662,1576,1391,1293,-138.7
central intelligence agency (cia),82,805,81,93,1134,-139.19999999999996
wizard,85,54,42,225,700,-140.10000000000002
paranormal,414,1193,1576,1316,1056,-140.70000000000005
honor,339,1662,1155,1165,1293,-141.09999999999985
nanotechnology,451,1662,1576,1391,1293,-141.3
junkie,953,657,1576,1391,1293,-141.39999999999995
shootout,69,61,183,231,691,-141.40000000000003
upper class,659,886,1576,1034,1293,-141.6
sniper,121,722,108,1384,498,-141.60000000000005
magic realism,642,1275,661,1391,1293,-141.79999999999995
leather jacket,448,1662,1576,1391,1293,-141.90000000000003
trailer park,1167,222,1576,1391,1293,-142.0999999999999
truth,265,1662,1576,1028,1293,-142.19999999999993
resistance,371,857,1576,435,1293,-142.2
police chase,585,683,254,694,1293,-142.69999999999996
sword fight,20,684,1191,1211,470,-142.70000000000005
golden gate bridge,442,1662,290,1391,1293,-143.09999999999985
on the run,700,257,312,508,1293,-143.7
break-up,949,535,1309,1292,1293,-144.49999999999994
unsociability,434,1662,1576,1391,1293,-144.70000000000007
traitor,932,665,806,1391,1293,-144.7999999999999
safe,433,1662,1576,1391,1293,-144.90000000000003
competition,624,425,855,861,1132,-145.2
death match,873,778,1008,1391,1293,-145.29999999999995
single mother,526,186,725,296,1198,-145.39999999999998
subway,430,1662,1576,1391,1293,-145.50000000000003
death penalty,428,1662,1576,1391,1293,-145.89999999999992
fraud,995,527,724,1391,1293,-145.99999999999986
surprise-ending,423,1662,1576,1391,1293,-146.89999999999998
sibling rivalry,1154,200,1576,1391,1293,-146.9
airplane,850,169,570,941,1203,-147.79999999999995
spoof,443,1248,716,1030,1293,-148.19999999999993
illegal immigration,519,1453,1576,1391,1293,-148.60000000000005
supernatural power,168,113,998,286,826,-148.9
serene,669,882,262,1132,1293,-149.79999999999995
right and justice,407,1662,1576,1391,1293,-150.1
therapist,486,1502,1576,1391,1293,-150.30000000000004
author,277,458,288,585,966,-150.49999999999994
cigarette,529,1411,1576,1391,1293,-150.80000000000004
edo period,403,1662,1576,1391,1293,-150.8999999999999
father,807,219,705,1210,1066,-150.89999999999992
female martial artist,402,1662,1576,1391,1293,-151.1
drugs,65,27,15,132,769,-151.3
gun,256,463,1234,807,842,-151.6
swordplay,397,1662,1576,1391,1293,-152.09999999999994
exploding house,396,1662,1576,1391,1293,-152.29999999999995
new french extremism,392,1662,1576,1391,1293,-153.1
rage and hate,391,1662,1576,1391,1293,-153.30000000000013
framed for murder,389,1662,1576,1391,1293,-153.70000000000002
bank robbery,213,524,685,674,907,-153.8
villainess,388,1662,983,1391,1293,-153.9
san francisco,68,20,135,120,788,-154.00000000000003
agent,171,1662,518,959,1293,-154.1
futuristic,387,1662,280,1391,1293,-154.1
gangster,52,189,165,111,862,-154.20000000000002
general,386,1662,1576,1391,1293,-154.29999999999998
prophecy,571,130,1115,1391,713,-154.50000000000003
golf,225,1662,1576,1072,1293,-154.6000000000001
psychological thriller,152,946,216,216,1293,-155.20000000000002
confusion,381,1662,960,1391,1293,-155.29999999999998
laser,596,1232,1576,1391,1293,-155.29999999999998
north pole,812,796,1576,1391,1293,-155.69999999999993
school party,378,1662,1576,1391,1293,-155.9
lie,790,836,751,1391,1293,-156.09999999999997
school friend,481,1449,1576,1391,1293,-156.6
egypt,313,1662,1576,1278,1293,-157.59999999999988
slaughter,369,1662,1576,1391,1293,-157.7
chaos,1026,347,812,1391,1293,-157.79999999999998
buddy,450,506,426,399,1293,-157.89999999999995
transformation,438,194,1011,872,889,-157.99999999999997
mass murder,738,919,845,1391,1293,-158.19999999999987
alaska,1089,212,1305,1391,1293,-158.69999999999996
journey around the world,362,1662,1576,1391,1293,-159.10000000000005
gun battle,360,1662,1576,1391,1293,-159.49999999999994
kung fu,23,158,205,659,571,-159.70000000000002
teen spy,356,1662,1576,1391,1293,-160.2999999999999
baseball,768,788,479,1391,1269,-160.49999999999994
honeymoon,931,503,1576,1391,1293,-161.19999999999993
forgiveness,429,365,1576,1039,898,-161.19999999999996
parody,274,661,700,421,1200,-161.2
pirate,714,383,1272,991,1218,-161.59999999999994
insanity,351,1445,1576,1179,1293,-161.79999999999998
public humiliation,348,1662,1576,1391,1293,-161.89999999999986
ancient world,570,1217,1526,1391,1293,-161.99999999999994
math genius,347,1662,1576,1391,1293,-162.10000000000002
relationship problems,698,957,1576,1391,1293,-162.4
football (soccer),435,780,601,689,1293,-162.5
double crossed,344,1662,1576,1391,1293,-162.69999999999993
map,343,1662,1576,1391,1293,-162.89999999999986
villain arrested,341,1662,1576,1391,1293,-163.2999999999999
waitress,463,1279,949,1256,1293,-163.69999999999993
gang,573,176,524,378,1293,-164.19999999999996
kingdom,498,89,763,676,1026,-164.29999999999998
virginia,654,1020,1054,1391,1293,-164.89999999999992
epic battle,333,1662,291,1391,1293,-164.89999999999998
dna,444,928,1576,881,1293,-165.0999999999999
dual identity,946,434,1576,1391,1293,-165.09999999999994
legal thriller,334,1658,624,1391,1293,-165.10000000000002
genius,1024,277,1576,1391,1293,-165.19999999999987
1900s,703,915,1576,1391,1293,-165.59999999999997
planet,798,725,693,1391,1293,-165.60000000000002
shyness,639,1041,1057,1391,1293,-165.79999999999993
older woman younger man relationship,257,914,1576,1128,979,-165.79999999999995
humanity,327,1662,1576,1391,1293,-166.09999999999985
retribution,323,1662,1576,1391,1293,-166.89999999999992
heroine,321,1662,1576,1391,1293,-167.29999999999978
spy hero,321,1662,1576,1391,1293,-167.29999999999978
war on drugs,455,1394,1576,1391,1293,-167.29999999999995
one woman army,406,1487,1576,1391,1293,-167.79999999999998
criminal investigation,318,1662,1576,1391,1293,-167.90000000000003
sibling relationship,63,9,222,277,771,-168.40000000000003
helicopter,398,516,929,416,1293,-168.99999999999997
older man younger woman relationship,488,808,1025,1229,1124,-169.29999999999995
suspense,135,495,342,542,958,-169.29999999999998
katana,311,1662,1576,1391,1293,-169.30000000000004
time machine,774,732,702,1391,1293,-169.69999999999996
falling in love,363,399,360,242,1293,-170.29999999999998
ex-cop,671,922,1576,1391,1293,-171.29999999999998
writer,54,316,219,559,792,-171.9
schizophrenia,437,885,1576,1391,1044,-171.99999999999994
cheerleader,290,1662,1576,1391,1293,-173.49999999999994
businessman,836,569,1576,1391,1293,-173.5999999999999
callous,769,227,382,917,1293,-173.79999999999998
mentor protégé relationship,288,1662,1405,1391,1293,-173.9
wedding,482,102,211,837,986,-174.29999999999995
undercover,384,423,773,835,1051,-174.6
divorce,112,452,109,476,977,-175.4
suburb,568,865,469,1177,1293,-176.2
youkai,276,1662,1576,1391,1293,-176.29999999999993
castle,39,916,591,584,1090,-176.99999999999997
dance,516,487,1576,707,1293,-177.39999999999992
cocaine,524,858,1019,1094,1293,-177.39999999999998
bakumatsu,270,1662,682,1391,1293,-177.49999999999994
gnosticism,265,1662,1576,1391,1293,-178.49999999999991
underground world,265,1662,1576,1391,1293,-178.49999999999991
computer virus,265,1662,1576,1391,1293,-178.49999999999991
sexual abuse,413,887,776,916,1293,-178.89999999999995
precognition,258,1662,1576,1391,1293,-179.89999999999998
emperor,338,1403,1576,1294,1293,-180.09999999999997
crude humor,293,1583,1445,1391,1293,-180.79999999999993
hostility,860,447,1576,1391,1293,-180.99999999999991
hotel room,656,853,778,1391,1293,-181.19999999999993
loyalty,783,599,1576,1391,1293,-181.19999999999993
parkour,248,1662,754,1391,1293,-181.89999999999998
cheating death,745,667,1576,1391,1293,-181.99999999999994
hoodlum,879,398,1576,1391,1293,-182.0999999999999
drug smuggling,358,1440,1474,1391,1293,-182.09999999999994
poetry,243,1662,1504,1391,1293,-182.89999999999995
extortion,439,1269,1576,1391,1293,-182.99999999999997
premonition,740,660,1576,1391,1293,-183.69999999999993
invisibility,760,620,119,1391,1293,-183.69999999999993
enchantment,504,1129,1576,1391,1293,-183.99999999999991
teacher,115,78,258,287,934,-184.7
fish,284,1268,1576,1099,1293,-184.89999999999998
rape,40,154,113,51,1016,-184.9
regret,239,1513,1576,1258,1293,-185.29999999999995
theft,910,303,1463,1391,1293,-185.3999999999999
jidaigeki,230,1662,605,1391,1293,-185.5
thief,194,1085,1224,748,1293,-186.09999999999994
gold,446,769,234,938,1293,-186.29999999999993
desperate,394,230,129,735,1074,-186.49999999999994
flying,336,421,424,374,1293,-186.69999999999996
victim,881,346,353,1391,1293,-186.89999999999998
armed robbery,222,1662,1576,1391,1293,-187.0999999999999
mission of murder,346,1414,1576,1391,1293,-187.1
winged creatures,219,1662,1576,1391,1293,-187.69999999999993
robbery crew,217,1662,1576,1391,1293,-188.10000000000002
single parent,447,1080,1576,1270,1293,-188.19999999999987
split personality,216,1662,1576,1391,1293,-188.29999999999998
gun death,215,1662,1576,1391,1293,-188.49999999999983
grandparent grandchild relationship,354,1047,1576,1062,1293,-189.29999999999987
gunfight,379,561,697,1202,1005,-189.29999999999998
hacker,297,640,324,545,1293,-189.69999999999993
hologram,209,1662,1576,1391,1293,-189.7
diary,492,1094,1576,1391,1293,-189.90000000000006
bite,207,1662,633,1391,1293,-190.09999999999997
bourne,203,1662,1576,1391,1293,-190.89999999999992
jason bourne,203,1662,1576,1391,1293,-190.89999999999992
marriage crisis,929,209,834,1391,1293,-190.99999999999997
insurgence,560,938,1576,1391,1293,-191.89999999999992
amnesia,67,833,1166,305,1293,-192.40000000000003
temple,449,1143,1576,1391,1293,-193.6
sadism,275,135,714,1338,642,-193.69999999999996
soulmates,292,290,485,1391,711,-193.9
gang member,186,1662,796,1391,1293,-194.29999999999995
cholo,186,1662,1576,1391,1293,-194.29999999999995
mexican american,186,1662,1576,1391,1293,-194.29999999999995
superhuman strength,474,360,1060,683,1293,-196.09999999999997
18th century,368,299,1157,711,1144,-196.39999999999998
dating,797,416,882,1391,1293,-196.70000000000002
werewolf,303,374,46,679,1140,-197.89999999999995
robbery,247,120,97,380,1107,-197.99999999999997
bully,420,1155,948,1391,1293,-198.20000000000002
marriage proposal,507,976,1576,1391,1293,-198.7
fictional war,418,1150,1370,1391,1293,-199.09999999999985
repayment,161,1662,1576,1391,1293,-199.29999999999993
mistaken identity,461,844,1446,1391,1186,-199.69999999999996
nerd,345,1290,1576,1391,1293,-199.7
surveillance,527,354,267,829,1293,-200.7
undercover agent,60,798,575,339,1293,-200.70000000000002
china,64,155,833,753,774,-201.8
space marine,550,852,1576,1391,1293,-202.4999999999999
vampire hunter (slayer),142,1662,1576,1391,1293,-203.10000000000005
blackmail,374,231,1244,1179,920,-203.99999999999997
warrior,49,888,236,441,1293,-204.10000000000002
pianist,731,403,1576,1326,1293,-204.69999999999993
boarding school,623,481,320,1391,1192,-204.79999999999995
period drama,48,210,844,555,903,-205.50000000000003
cell phone,329,1253,1267,1391,1293,-206.6
conspiracy,62,12,162,143,1035,-207.7
assassination,602,275,1041,1119,1223,-208.59999999999994
career,537,815,1576,1391,1293,-208.79999999999993
delusion,124,1639,1576,1391,1293,-208.9999999999999
best friend,576,125,94,782,1293,-209.1
single father,376,459,650,724,1293,-209.89999999999998
valentine's day,335,786,317,974,1293,-210.39999999999995
unlikely friendship,666,532,958,1391,1293,-211.3
fighter,151,562,1576,407,1293,-212.89999999999998
drowning,674,499,1576,1391,1293,-212.99999999999997
princess,287,333,184,453,1293,-213.2
man vs machine,91,1662,1576,1391,1293,-213.29999999999998
tragic love,332,1178,1576,1391,1293,-213.49999999999991
key,254,1317,339,1375,1293,-213.59999999999994
intelligence,295,1241,301,1391,1293,-214.6
trekking,78,1662,292,1391,1293,-215.89999999999986
wraith,78,1662,1576,1391,1293,-215.89999999999992
hero's journey,78,1662,1576,1391,1293,-215.89999999999992
ring,78,1662,121,1391,1293,-215.9
dwarf,73,1662,119,1391,1293,-216.89999999999992
car crash,729,183,273,1225,1293,-216.99999999999994
house,385,1034,1576,1391,1293,-217.29999999999993
urban setting,590,616,1576,1391,1293,-218.10000000000002
child hero,210,1368,1546,1391,1293,-218.89999999999998
age difference,485,813,1576,1391,1293,-219.39999999999998
one against many,173,671,1576,643,1293,-221.2
cynical,316,417,195,709,1293,-224.6
prison escape,441,804,1172,1391,1293,-229.1
slapstick comedy,586,221,1206,1108,1293,-230.09999999999997
computer,238,1054,1346,1331,1252,-230.5
psychiatrist,282,1103,1576,1391,1293,-231.0
corruption,158,163,50,211,1293,-231.8
ogre,233,1190,1576,1391,1293,-232.09999999999997
saving the world,123,98,468,89,1293,-233.10000000000002
heartbreak,299,1024,979,1368,1293,-233.19999999999996
hip-hop,517,582,1576,1391,1293,-236.1
explosion,149,455,215,537,1293,-236.99999999999997
time,502,429,1576,1227,1293,-238.0
secret love,520,550,1576,1391,1293,-238.69999999999996
drug dealer,116,563,225,597,1293,-238.79999999999998
relationship,197,104,683,1320,786,-239.4
adultery,620,70,610,1139,1293,-241.49999999999997
immortality,370,291,527,884,1293,-243.89999999999998
alcohol,255,122,1548,1312,894,-246.8
elves,38,412,118,1391,784,-247.10000000000005
homophobia,578,343,269,1391,1293,-247.79999999999998
new love,733,32,1576,1391,1293,-247.90000000000003
lovesickness,478,526,1576,1391,1293,-249.50000000000006
parent child relationship,19,95,78,61,1293,-251.40000000000006
soldiers,240,982,248,1391,1293,-251.5
politician,543,363,726,1391,1293,-252.79999999999995
literature,340,756,1576,1391,1293,-254.1
child kidnapping,250,301,1576,1391,982,-255.4
wretch,551,320,1576,1391,1293,-255.49999999999994
farm,373,675,1048,1391,1293,-255.59999999999988
shanghai,367,543,1576,1265,1293,-257.4
jealousy,236,175,511,823,1202,-258.0
royalty,510,224,885,1246,1293,-258.79999999999995
high fantasy,218,91,65,544,1293,-260.29999999999995
mean spirited,285,792,519,1391,1293,-261.5
ghetto,221,918,1576,1391,1293,-261.7
good versus evil,10,17,53,376,1143,-262.5
becoming an adult,310,729,1576,1391,1293,-262.8
motel,157,736,430,1109,1293,-264.5
street gang,224,564,1576,1080,1293,-265.4
male homosexuality,467,375,285,1391,1293,-266.8
divorcee,410,456,606,1391,1293,-270.09999999999997
prince,228,143,1291,754,1293,-274.09999999999997
money,141,99,212,577,1293,-278.2
dreams,127,79,764,534,1293,-278.7
reporter,528,129,920,1391,1293,-279.2
marijuana,133,160,517,687,1293,-284.70000000000005
killer robot,355,391,1576,1391,1293,-287.6
teen movie,95,192,66,1391,943,-289.50000000000006
drug trafficking,166,685,1069,1391,1293,-296.00000000000006
partner,440,127,1077,1391,1293,-297.00000000000006
teenage hero,356,261,1576,1391,1293,-300.40000000000003
foot chase,203,556,925,1391,1293,-301.5000000000001
